Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-21 00:00:00-04:00,110.21855696307827,110.27530009228336,106.32203427692058,106.38823699951172,12606300,0.0,0.0
2022-09-22 00:00:00-04:00,107.22995726592576,107.43802502096125,105.04526026916399,105.17766571044922,11684500,0.0,0.0
2022-09-23 00:00:00-04:00,104.08059039364427,104.35485365210779,101.34735246206134,103.2199478149414,18138600,0.0,0.0
2022-09-26 00:00:00-04:00,102.14178671287979,103.66445651797363,100.30701527220772,100.99742126464844,15753600,0.0,0.0
2022-09-27 00:00:00-04:00,101.90534633163064,102.30256265520394,98.97350022366929,100.10840606689453,12793600,0.0,0.0
2022-09-28 00:00:00-04:00,100.20298603282195,102.83219746618654,99.90980357006877,102.13233184814453,12762600,0.0,0.0
2022-09-29 00:00:00-04:00,101.14873796906916,101.46083960245974,98.7370612401416,100.40159606933594,12713900,0.0,0.0
2022-09-30 00:00:00-04:00,100.30702129410552,101.78240765288804,98.73706785987441,98.8316421508789,15973400,0.0,0.0
2022-10-03 00:00:00-04:00,99.89088799472118,102.48226096005124,98.79380607016137,101.88643646240234,12248100,0.0,0.0
2022-10-04 00:00:00-04:00,104.61020619136129,106.86110576681637,103.90088827968432,106.65303802490234,16013600,0.0,0.0
2022-10-05 00:00:00-04:00,104.7255202972029,105.87058002166503,103.84764068977445,105.33621978759766,10943500,1.0,0.0
2022-10-06 00:00:00-04:00,104.44880053678739,105.14538354114774,102.99839100347734,103.1892318725586,11521400,0.0,0.0
2022-10-07 00:00:00-04:00,102.59761883592373,102.77892276700555,100.4506261872245,101.12812805175781,11681100,0.0,0.0
2022-10-10 00:00:00-04:00,101.84378730453275,102.39722873856137,99.73495711030924,100.18344116210938,8931700,0.0,0.0
2022-10-11 00:00:00-04:00,99.5918311216877,99.75404659056821,97.18719537075992,97.29216003417969,12739700,0.0,0.0
2022-10-12 00:00:00-04:00,97.13950400074927,99.93536616022398,96.64330600869769,98.86663818359375,13181000,0.0,0.0
2022-10-13 00:00:00-04:00,97.31124565050133,104.86865751557319,97.10131632978616,104.36292266845703,22398700,0.0,0.0
