Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-21 00:00:00-04:00,43.87366936354035,44.5247756307128,43.608042058422335,43.65663146972656,24903600,0.0,0.0
2022-09-22 00:00:00-04:00,43.591844984338884,43.640434394970264,43.03143747650759,43.20960235595703,16744500,0.0,0.0
2022-09-23 00:00:00-04:00,43.04115855297757,43.141577411972534,41.713025722980085,42.13090133666992,27195300,0.0,0.0
2022-09-26 00:00:00-04:00,41.70654512060588,42.80467980113762,41.551056794601934,42.53581619262695,23011200,0.0,0.0
2022-09-27 00:00:00-04:00,42.83384028543024,43.22255928203443,42.208646889650176,42.41920471191406,17171700,0.0,0.0
2022-09-28 00:00:00-04:00,42.568212892532,43.29382514467779,42.02076552149081,43.118900299072266,16838400,0.0,0.0
2022-09-29 00:00:00-04:00,43.24523209700506,43.44607350257951,42.63947525932335,42.84031295776367,15241500,0.0,0.0
2022-09-30 00:00:00-04:00,42.837084723678046,42.875954032339294,42.01428985595703,42.01428985595703,19602300,0.0,0.0
2022-10-03 00:00:00-04:00,42.189210110109215,43.0152412162781,42.11470412249676,42.9310188293457,17574900,0.0,0.0
2022-10-04 00:00:00-04:00,43.361850449828076,43.79592252221848,43.20312578395736,43.48818588256836,16134300,0.0,0.0
2022-10-05 00:00:00-04:00,43.32945763812799,43.608041373793256,42.92453846934759,43.05735397338867,14553900,0.0,0.0
2022-10-06 00:00:00-04:00,43.10918640615266,43.56269501689517,42.62328485280493,42.655677795410156,14200500,0.0,0.0
2022-10-07 00:00:00-04:00,42.535821181914066,42.64595644212648,41.48627207792877,41.64500045776367,17080500,0.0,0.0
2022-10-10 00:00:00-04:00,41.95921549136467,42.08879095991331,41.55429632267636,41.89118957519531,11411700,0.0,0.0
2022-10-11 00:00:00-04:00,41.952739188070815,43.34241795542034,41.93654271643948,42.97637176513672,21276000,0.0,0.0
2022-10-12 00:00:00-04:00,43.08650369542295,43.65662755935508,42.425677380899906,42.49046325683594,16947600,0.0,0.0
2022-10-13 00:00:00-04:00,41.87823357193719,43.06383077105678,41.58345336312149,42.85003662109375,20545500,0.0,0.0
2022-10-14 00:00:00-04:00,42.901869142060605,43.154536321808834,42.1276637170422,42.25075912475586,16641000,0.0,0.0
2022-10-17 00:00:00-04:00,42.422444188935266,43.02820483090976,42.302588816265825,42.555259704589844,17812500,0.0,0.0
2022-10-18 00:00:00-04:00,43.222558471558564,43.7635294697161,43.19016553137683,43.452552795410156,16842300,0.0,0.0
2022-10-19 00:00:00-04:00,43.514101273813885,43.64367303134384,43.07354914251662,43.3294563293457,11339400,0.0,0.0
2022-10-20 00:00:00-04:00,43.400730238931835,43.86071525251663,43.29383129508281,43.436363220214844,12754800,0.0,0.0
2022-10-21 00:00:00-04:00,43.66959795340774,44.511825659724614,43.40721064570011,44.31422424316406,18134700,0.0,0.0
2022-10-24 00:00:00-04:00,44.52477732884642,45.506300527444694,44.42111843125683,45.159690856933594,18806700,0.0,0.0
2022-10-25 00:00:00-04:00,45.05602492842008,45.49333328572982,44.80659412314704,45.373477935791016,15051300,0.0,0.0
2022-10-26 00:00:00-04:00,45.4674369921594,46.011648171517734,45.292512102620485,45.7201042175293,20754300,0.0,0.0
2022-10-27 00:00:00-04:00,45.67798655270768,46.03107630383007,45.44475217339657,45.587284088134766,16602900,0.0,0.0
2022-10-28 00:00:00-04:00,45.36700503416649,46.29021493193604,45.36376499878747,46.163883209228516,13648200,0.0,0.0
2022-10-31 00:00:00-04:00,46.10881178206837,46.345282454871025,45.9241705517385,46.10557174682617,22572000,0.0,0.0
2022-11-01 00:00:00-04:00,46.31289378724447,46.50077507014114,45.83671236248811,45.898258209228516,14814300,0.0,0.0
2022-11-02 00:00:00-04:00,45.726569417941434,46.50725109433022,45.57756116023354,45.59375762939453,15522000,0.0,0.0
2022-11-03 00:00:00-04:00,45.19207877629381,45.904734544799794,45.05278691644308,45.58403778076172,10976400,0.0,0.0
2022-11-04 00:00:00-04:00,46.00840108695519,46.06670690311243,44.958851910507214,45.66503143310547,14669400,0.0,0.0
2022-11-07 00:00:00-05:00,45.758968451140035,46.31289592592137,45.758968451140035,46.14445114135742,11364000,0.0,0.0
2022-11-08 00:00:00-05:00,46.186563161363445,46.669224668729846,45.83994978575667,46.25458908081055,15068400,0.0,0.0
2022-11-09 00:00:00-05:00,46.24487251182592,46.3744479965309,45.09490445021681,45.17913055419922,15932100,0.0,0.0
2022-11-10 00:00:00-05:00,46.163884821135305,46.2221906314564,45.5127748511858,46.11529541015625,20310600,0.0,0.0
2022-11-11 00:00:00-05:00,46.21571830687844,46.36149025969056,45.34757407582592,46.18656539916992,19270800,0.0,0.0
2022-11-14 00:00:00-05:00,45.882066375270966,46.42627747997941,44.790407837120554,44.829280853271484,37525800,0.0,0.0
2022-11-15 00:00:00-05:00,47.168079085776164,48.67761304924772,46.82470947884736,47.76087951660156,76548600,0.0,0.0
2022-11-16 00:00:00-05:00,47.90341043544697,48.654939278152376,47.6572233400457,48.104251861572266,32593200,0.0,0.0
2022-11-17 00:00:00-05:00,47.621590544449816,48.178758034267105,47.52440801300813,47.942283630371094,24791400,0.0,0.0
2022-11-18 00:00:00-05:00,48.48326028049745,48.66790525811476,48.19172006658085,48.66466522216797,18987000,0.0,0.0
2022-11-21 00:00:00-05:00,48.78775205538625,49.283369961141126,48.65169651950098,48.96267318725586,21157200,0.0,0.0
