Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-21 00:00:00-04:00,155.61578684622205,157.0004540088037,151.91678127443095,152.03546142578125,101696800,0.0,0.0
2022-09-22 00:00:00-04:00,150.71015233325764,152.77724549749323,149.25626008491034,151.0662078857422,86652500,0.0,0.0
2022-09-23 00:00:00-04:00,149.53319061721277,149.8101210369567,146.93200657650073,148.78150939941406,96029900,0.0,0.0
2022-09-26 00:00:00-04:00,148.01996113378675,152.08492248429954,148.00017607726048,149.1177978515625,93339400,0.0,0.0
2022-09-27 00:00:00-04:00,151.0662413793428,153.02453980640337,148.30680646288627,150.0969696044922,84442700,0.0,0.0
2022-09-28 00:00:00-04:00,146.02210942296236,148.98923438963723,143.25278976908356,148.197998046875,146691400,0.0,0.0
2022-09-29 00:00:00-04:00,144.49898091970792,145.1121818701946,139.138362273848,140.91864013671875,128138200,0.0,0.0
2022-09-30 00:00:00-04:00,139.7317812323689,141.5318439975613,136.4877263354891,136.68553161621094,124925300,0.0,0.0
2022-10-03 00:00:00-04:00,136.6954353972789,141.50217779790998,136.1811295801925,140.8889617919922,114311700,0.0,0.0
2022-10-04 00:00:00-04:00,143.44069595011095,144.6176578187889,142.67912972480582,144.4989776611328,87830100,0.0,0.0
2022-10-05 00:00:00-04:00,142.49121614137326,145.76494109154694,141.4428194745055,144.79566955566406,79471000,0.0,0.0
2022-10-06 00:00:00-04:00,144.2121596235601,145.9231974411671,143.6286286758759,143.83631896972656,68402200,0.0,0.0
2022-10-07 00:00:00-04:00,140.9779735682647,141.53184950404088,137.92183885121923,138.55482482910156,85925600,0.0,0.0
2022-10-10 00:00:00-04:00,138.8811798095703,140.33507175170757,137.05146242954723,138.8811798095703,74899000,0.0,0.0
2022-10-11 00:00:00-04:00,138.3669018560768,139.8010241255092,136.7053193555032,137.4569854736328,77033700,0.0,0.0
2022-10-12 00:00:00-04:00,137.6053564068586,138.82187329413597,136.64598489097048,136.82400512695312,70433700,0.0,0.0
2022-10-13 00:00:00-04:00,133.5107467140685,142.01649641915864,132.89753058769912,141.42308044433594,113224000,0.0,0.0
2022-10-14 00:00:00-04:00,142.7285960835952,142.93630146745969,136.67566610027947,136.86358642578125,88598000,0.0,0.0
2022-10-17 00:00:00-04:00,139.52408383812482,141.3340164012147,138.73284766410464,140.84939575195312,85250900,0.0,0.0
2022-10-18 00:00:00-04:00,143.89565074759008,145.0923824903466,139.069123482824,142.17471313476562,99136600,0.0,0.0
2022-10-19 00:00:00-04:00,140.1373051229972,143.3615752693167,139.94938480648457,142.2835235595703,61758300,0.0,0.0
2022-10-20 00:00:00-04:00,141.45270879413658,144.2912528538803,141.0867532047065,141.8186492919922,64522000,0.0,0.0
2022-10-21 00:00:00-04:00,141.3043960241587,146.22983501531687,141.08680562254546,145.65618896484375,86548600,0.0,0.0
2022-10-24 00:00:00-04:00,145.57701237293915,148.58369171860448,144.4000506414154,147.81224060058594,75981900,0.0,0.0
2022-10-25 00:00:00-04:00,148.44524966851722,150.81895855621178,147.72325352836455,150.67059326171875,74732300,0.0,0.0
2022-10-26 00:00:00-04:00,149.3057211694597,150.32443277324273,146.41770652145598,147.71336364746094,88194300,0.0,0.0
2022-10-27 00:00:00-04:00,146.44738096404365,147.41663740056018,142.55055507092095,143.2132110595703,109180200,0.0,0.0
2022-10-28 00:00:00-04:00,146.57595852099405,155.7740481946102,146.20013298444752,154.03334045410156,164762400,0.0,0.0
2022-10-31 00:00:00-04:00,151.48161720462969,152.54978395861494,150.25520017044423,151.65963745117188,97943200,0.0,0.0
2022-11-01 00:00:00-04:00,153.3805772430921,153.74651781557912,147.4957825839443,148.99911499023438,80379300,0.0,0.0
2022-11-02 00:00:00-04:00,147.31774566901623,150.5024608795194,143.41103430455252,143.44070434570312,93604600,0.0,0.0
2022-11-03 00:00:00-04:00,140.50325370841986,141.23514995886694,137.22952827732144,137.3581085205078,97918500,0.0,0.0
2022-11-04 00:00:00-04:00,140.7660448276534,141.3406423774782,133.12789273561245,137.0906219482422,140814800,0.23,0.0
2022-11-07 00:00:00-05:00,135.83244733482744,137.8534325245913,134.40586244011791,137.62557983398438,83374600,0.0,0.0
2022-11-08 00:00:00-05:00,139.10171992783052,140.11220509561585,136.20892912309657,138.2001953125,89908500,0.0,0.0
2022-11-09 00:00:00-05:00,137.20947754456466,137.25901467530346,133.33590671658374,133.61329650878906,74917800,0.0,0.0
2022-11-10 00:00:00-05:00,139.92394997050815,145.50148010253906,138.20015761632501,145.50148010253906,118854000,0.0,0.0
2022-11-11 00:00:00-05:00,144.4612782856067,148.61222379375891,143.02477707564773,148.30511474609375,93979700,0.0,0.0
2022-11-14 00:00:00-05:00,147.58193436969913,148.87972568427676,146.0562752561658,146.8983612060547,73374100,0.0,0.0
2022-11-15 00:00:00-05:00,150.8016475985718,152.15887739240375,147.17574707277527,148.64195251464844,89868300,0.0,0.0
2022-11-16 00:00:00-05:00,147.74043840066372,148.4735335395305,145.91757170010015,147.40359497070312,64218300,0.0,0.0
2022-11-17 00:00:00-05:00,145.0655927873975,150.06854111031015,144.78820297021446,149.3156280517578,80389400,0.0,0.0
2022-11-18 00:00:00-05:00,150.89079481856248,151.27716024976255,148.57260223136208,149.8802947998047,74829600,0.0,0.0
2022-11-21 00:00:00-05:00,148.76085054493495,148.96888535249187,146.3435834321019,146.63087463378906,58724100,0.0,0.0
2022-11-22 00:00:00-05:00,146.74976836265094,149.0184240921763,145.5609375545138,148.78065490722656,51804100,0.0,0.0
2022-11-23 00:00:00-05:00,148.05745331434238,150.4152818123045,147.9484776665388,149.66236877441406,58301400,0.0,0.0
2022-11-25 00:00:00-05:00,146.92808337960366,147.49277952307645,145.74916907300886,146.72994995117188,35195900,0.0,0.0
2022-11-28 00:00:00-05:00,143.78763136502698,145.27365484549094,142.04403592326312,142.87620544433594,69246000,0.0,0.0
2022-11-29 00:00:00-05:00,142.94553810324825,143.46069711635815,139.04226265695823,139.8546142578125,83763800,0.0,0.0
2022-11-30 00:00:00-05:00,140.08246748729826,147.334268988452,139.24039662442343,146.65069580078125,111380900,0.0,0.0
2022-12-01 00:00:00-05:00,146.82904141842687,147.74046738923693,145.24394357212302,146.9281005859375,71250400,0.0,0.0
2022-12-02 00:00:00-05:00,144.59998618650692,146.62097130179018,144.2928619946105,146.4327392578125,65447400,0.0,0.0
2022-12-05 00:00:00-05:00,146.39312536826404,149.513768516836,144.41176079987244,145.2637481689453,68826400,0.0,0.0
2022-12-06 00:00:00-05:00,145.699657023478,145.92750972593578,140.59763397171506,141.5784149169922,64727200,0.0,0.0
2022-12-07 00:00:00-05:00,140.8651229321259,142.03412082564117,138.69552621060203,139.62677001953125,69721100,0.0,0.0
2022-12-08 00:00:00-05:00,141.03350961285912,142.18270451964221,139.7852555623525,141.32080078125,62128300,0.0,0.0
2022-12-09 00:00:00-05:00,141.01371900553218,144.213633810431,139.58713403388646,140.8354034423828,76097000,0.0,0.0
2022-12-12 00:00:00-05:00,141.37034715156412,143.1535781378491,139.7456289455291,143.1436767578125,70462700,0.0,0.0
2022-12-13 00:00:00-05:00,148.1070116584406,148.57263357331792,142.89602792768954,144.11456298828125,93886200,0.0,0.0
2022-12-14 00:00:00-05:00,143.99565425533714,145.29344543250613,139.8446936943031,141.87559509277344,82291200,0.0,0.0
2022-12-15 00:00:00-05:00,139.7951801698706,140.47875337656623,134.76251226423767,135.22813415527344,98931900,0.0,0.0
2022-12-16 00:00:00-05:00,135.41634781658013,136.36739423153304,132.48392195115318,133.25665283203125,160156900,0.0,0.0
2022-12-19 00:00:00-05:00,133.85108689745988,133.9402446769657,130.09640761101713,131.13661193847656,79592600,0.0,0.0
2022-12-20 00:00:00-05:00,130.16575144774637,132.0084211963144,128.67972794459837,131.06727600097656,77432800,0.0,0.0
2022-12-21 00:00:00-05:00,131.74091056247187,135.5352250826263,131.5130578963193,134.18789672851562,85928000,0.0,0.0
2022-12-22 00:00:00-05:00,133.0981816963959,133.30621652760493,129.085915097476,130.9979248046875,77852100,0.0,0.0
2022-12-23 00:00:00-05:00,129.7001191754973,131.18614255988652,128.4320470968141,130.63136291503906,63814900,0.0,0.0
2022-12-27 00:00:00-05:00,130.15583216691817,130.18555142356502,127.5206138890858,128.8184051513672,69007800,0.0,0.0
2022-12-28 00:00:00-05:00,128.46175899020446,129.80908738613678,124.69717116723324,124.86558532714844,85438400,0.0,0.0
2022-12-29 00:00:00-05:00,126.79742050692167,129.26421722122254,126.53984856096497,128.40232849121094,75703700,0.0,0.0
2022-12-30 00:00:00-05:00,127.21353394803562,128.73917823273408,126.24266184492043,128.7193603515625,77034200,0.0,0.0
2023-01-03 00:00:00-05:00,129.06608634479036,129.68030452162526,123.01301700389877,123.90463256835938,112117500,0.0,0.0
2023-01-04 00:00:00-05:00,125.70766994061988,127.46118175357807,123.91453748902029,125.18260955810547,89113600,0.0,0.0
2023-01-05 00:00:00-05:00,125.94542736004992,126.57946337342895,123.59751534617322,123.85508728027344,80962700,0.0,0.0
2023-01-06 00:00:00-05:00,124.83586055803123,129.0759714168596,123.7262938226401,128.41221618652344,87754700,0.0,0.0
2023-01-09 00:00:00-05:00,129.25431194699144,132.16692012612083,128.6797144387554,128.93728637695312,70790800,0.0,0.0
